index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,noisy target,group,level-0,level-1,level-2,marker,group1
25,0.6849107989154384,0.718751782961226,0.2523750278570011,0.9132232015414868,0.3735928934212283,0.0328928280050536,0.2764159117635207,0.31658562884738,0.6772571949138659,0.6370676687663845,0.7079898971535161,0.6974562984760008,0.5974843249326327,0.5081762929101875,0.5911277992350705,1.6789948278600133,0.375083850370487,0.4325497429978066,0.8108872375601335,0.4727013268523597,0.3857244464723302,0.4438583064619473,0.4769193770930529,1.2358309583060385,1.6915867626610637,0.3933915930884007,0.9869962469658315,0.5850449493286904,0.4520725853903435,0.7436668921731542,0.4034035781870717,0.61734833467558,0.9474456962118684,0.9040740863022882,0.529136499867173,0.7823067620926635,0.3074394247312849,0.296581548033783,1.4292995229066583,0.7132366026972234,0.5237155221089548,1.0,0.5802586681244178,0.3121784455797345,0.325015779546935,0.2231614791890922,0.4393293543460783,1.377090042193113,0.5888505109236243,1.979305393896151,0.1096825591217778,0.412447228146568,0.0539190015151186,1.304689626374539,0.1106252928261062,0.600325969042057,0.0798454482941572,0.6926440909188077,0.321671278748702,0.7135120515436432,0.3468822420078772,0.0016550951063898,0.7627812211137903,0.3617060968229824,0.7108703459495189,0.5525340651925897,0.7285177534816585,0.262390794792745,0.2839125616391511,0.4347490180977362,0.5441876731815279,0.7443945537271095,0.7973922923259271,0.8649276939159695,0.5643580304786642,0.7763681153244498,1.80000127364669,0.4645470333028197,0.0697049550355005,0.6887561185171237,0.4675589897079926,0.5370534403061276,0.3527969697864947,1.0802475154918647,0.4555961230747882,0.3057715661798195,0.3192787628265242,0.4161929508003179,0.4124281366159425,0.0864757896689515,0.357370205150296,0.6199347355330374,0.87675090136883,0.3157272187474914,0.2154314336802683,0.3791961186366953,0.6695612401649409,0.7760769394553136,0.2784650593853794,1.0,40,40,DE-OM2-5,Engine,Diesel,DE-OM2,,8
6,0.4106386374851976,0.935700766755481,0.6138590152583026,0.220660980743554,0.37985067429948,0.7113376591821206,1.0,0.7807937030495989,0.6718163366694934,0.2618849640225748,0.2745760955745746,0.1087060151753715,0.261222174599876,0.964836994192341,0.5855017040336691,1.0309884242651002,0.6040794883134599,0.0221814270052858,0.5806134004987833,0.4352266374922838,0.30580047707293,0.0,0.6053178540521503,1.649205995395885,1.8606014457232047,1.0,2.645125275895736,0.6403255102939448,0.8568235545390116,0.1014313612063359,2.633191636361428,0.237690074254443,0.3425874974554167,1.0,1.3664508893008036,0.118778984597678,0.4414794102427042,1.6901872398705489,1.9695026761824768,0.0,0.0,0.2897287881529013,0.798908292959504,1.1450494948087473,0.2010474850436285,0.401798517476701,0.0062756650216018,2.2867340896243915,1.0,1.547227909981722,1.8896625923330808,0.8246498970535902,0.6593943705648321,1.6365628703573654,0.7035842129928315,0.6615151225340516,0.0,0.0650448950470629,1.66632366028678,0.5640503019225809,0.0,0.0,0.4790002340159547,1.0,0.9564548805197616,0.2734452878914483,0.4780781924193595,0.1886778816375194,0.5118315533780206,1.298705908507456,1.0,0.5308650169880437,0.1899060235706782,1.4331046594448318,0.7671290391907181,0.6700170202433654,2.951885396632487,0.4371970897022741,0.3233568374608304,0.3442984694444966,1.6097176449475377,0.9048365414426952,0.5822667882232203,1.5841123770997998,0.5299214580805158,0.427359188313667,0.5821001864353597,0.4371313238274779,0.3653893938162466,0.4923336746295185,0.488099813772964,0.8194801403496893,1.0327108555899036,0.1350598377552929,0.8714853762366428,0.6075398841923066,0.3680484040176888,0.6804110143178944,0.1629472389634024,0.0455221324511439,66,66,GE-OM3-8,Engine,Gasoline,GE-OM3,,27
6,0.75549298071069,0.0929196754106502,0.3346144395111169,0.6628447553351154,0.0,0.6244016248395734,0.4653809689062065,0.795110553582533,0.4861895271904903,0.2831330821570446,0.0420948836802899,1.0,0.3113000992725434,0.7176393534903915,0.2901015657653066,1.5375570648045436,1.0,0.2902189965735459,0.3734435339761109,0.0,0.1973613152264331,0.2624930174870569,0.2335925593024557,1.6112372341017944,1.6105650823792643,0.5192620898504569,1.5269794852363212,0.5780940150343408,1.0,1.0,2.35637237131577,0.8180577894592255,0.6277613064374873,0.2586710221379464,0.0,0.8074867606427022,0.2158620442156571,0.9092490971904188,1.6115794470813136,0.4941638248676583,0.6163513050763986,0.3320064204248339,0.3820589898658875,1.2341843506178534,0.1254602753142051,0.7820897789032899,0.5731003761968015,1.4898476523912951,0.2877459348283844,1.2291690480860993,0.4190954280645518,0.6400925957788512,0.2960167996558078,1.62301514742103,0.3511083146825437,0.5923844372636133,0.2445822241201685,0.8353224683541907,0.2688085460906633,0.542783209591204,0.7054759046598005,0.706656249188017,0.6702938114414665,0.6118838435440225,0.491089691493906,0.9610363988528122,0.8015650812123692,0.8073962497858147,0.3987442367454471,0.423288047249136,0.8584194654500902,0.6580495117424807,0.0919620707832072,0.2542307931412587,0.7483099668742137,0.6788438190837419,1.8220056819526445,0.7200077221005073,0.8698319011470984,0.3715661644685043,0.3524763399317806,0.4974358899560211,0.8513397276529403,1.161152174176482,0.5281593831581194,1.0,0.1972104850474566,0.3917304078051488,0.4520152639639478,0.5248511179764488,0.7913672766771821,0.5189650589426062,0.7869043348051072,0.7301351058802868,0.0,0.6154949616527606,0.8337201840477583,0.3660662991356008,0.6767059452714879,0.4260494487591455,32,32,GE-OM1-2,Engine,Gasoline,GE-OM1,,12
9,0.2727041210816163,0.1986573343895901,0.5905914991911085,0.7376858503491949,0.5429601781319318,0.6436205442001856,0.6905936435500323,0.3570947413186086,0.3564581199167944,0.7865894742482837,0.4354348725631801,0.3568377477208658,0.4806324683160939,0.4555283186616896,0.4984182556658578,1.1974456851221371,0.5914403947639483,0.4493544601565716,0.3687080479719538,0.6653430745436298,0.6410146650892303,0.5567204163310773,0.0936656787549086,1.6803292443955988,1.2439476882560234,0.7894396738546605,2.504511215634052,0.9829350445071,0.5866134134130043,0.3056880144697347,2.28916627797733,0.4019240327603773,0.6917172140476902,0.3461246296069097,1.320725837087172,0.4456696349244792,0.5784293249145602,1.848253623101435,2.523032264320197,0.3875709941244672,0.1290842522893061,0.3354802627834387,0.0,1.400862936898683,0.6687423515307946,0.2235411679014551,0.3708368678345572,2.06914588901133,0.0607756580346543,1.6579996631599578,1.4952293297617474,0.1506121027975289,0.1378883436081622,1.3389318125925087,0.5490479930236988,0.2570277739330192,0.2691133912405603,0.2690709924193902,1.2673472123483822,0.6994465278298402,0.5286633140689874,0.5175333300601304,0.4642549524884448,0.3447983805352769,0.2049360390365485,0.7051131475940694,0.7424036739050546,0.4966611346886145,0.155643509534893,1.7200785353200023,0.4237528583379116,0.2718728986984793,0.3185842195301575,1.4200456676423308,0.4874511596518439,0.6549453472471198,2.5296901491082293,0.3793938854150676,0.549377178893349,0.506829577207586,1.415824810263599,0.3743212791942425,0.5833338890852988,1.0818610268382458,0.431531238201273,0.6572524429659833,0.4361719491284773,0.3115886379583549,0.4008055978422821,0.9234382438999004,0.472344026749704,0.3256312395743521,1.3504590984076832,0.8552291215324749,0.9468094574571636,0.6835138958767579,0.57280220166877,0.9926354296942516,0.5185685934255275,0.6957851539910056,63,63,GE-OM3-9,Engine,Gasoline,GE-OM3,,28
293,1.5914539731871735,0.240230040118551,0.7004582448894655,0.7191572952241473,0.5828759970388194,0.5587761731349599,0.339297660293897,0.3940315469356294,0.4485017607539832,0.5767728968307803,0.2858367781138256,1.400708897927409,0.618418437468997,0.291930787673707,0.3891300773495004,1.5744023845731423,0.5763323272393416,0.2966061321983427,0.5783791002976928,0.4727713522160188,0.2843323476129512,0.4078162478974417,0.4574818626343016,1.8488669851802824,1.3187076762912635,0.3670645845374711,2.4619169925665307,0.4504994376156711,0.6819101425642657,0.2100831007479306,2.578046262755477,0.58291363782491,0.5683955189243092,0.597880994188945,1.4894962148012318,0.6555740347851691,0.4565001200760598,1.6140107432832165,2.6722649123153994,0.6499253144449756,0.4579873444095125,0.5132754372484949,0.3259921086670438,1.4792746387884528,0.3169142932553636,0.2918872877380286,0.4426893283570172,2.8054291546896883,0.5439869473990246,1.224763803920267,1.3201510194276431,0.4180846985724073,0.6640035715637361,1.317137302164756,0.5976544096194257,0.5024565442891749,0.2691355759947523,0.4995039938210756,1.426463096719396,0.3845012873070272,0.651016742564375,0.6653091942346908,0.6548989536923743,0.4925220793325841,0.6630986978882191,0.8283399941866422,0.5652566991251563,1.4482713022393847,0.5874641994280888,1.2234098649940286,0.3825154887836343,0.9024280184793024,0.6385404347986735,1.367343995369998,0.4599184751176088,1.5223713662955267,2.4504873507423923,0.3620553464712956,0.3612315383647294,0.640723415530414,1.4783764374304602,0.1876786051002336,0.4096388812404011,1.4186721295155178,0.3796269450914881,0.2693792633879917,0.6608637962420757,0.6373019145441952,0.4305849868565165,0.6428430781342607,0.7130273197382151,0.6994906905199654,1.273886871619561,0.4602248828931926,0.3316643985265598,0.6354929839434338,0.5396523460966997,0.2974518374449163,0.720593966558839,0.4942755633482992,45,45,GE-OM3-13,Engine,Gasoline,GE-OM3,,22
33,0.0705352628048375,0.7751827679670809,0.6478364122164817,0.2975960851667706,0.5311105940394786,0.0,0.5832786649177502,0.5385475261777728,0.7167473310176987,0.0,0.4539994516538554,0.4120876022163622,0.7037442742241239,0.458188626048653,0.7336729075731604,2.0,0.4559568248511257,0.544567405462054,0.3949263301396358,0.5981503735431467,0.712889243218827,0.1445586657942477,0.5739745960447359,1.4422393699671174,1.6586127582216352,0.4544316179933808,2.478947636212685,0.8269372742986286,0.6105534528489571,0.0,2.2390966358709963,0.6712352756063369,0.3390501934867053,0.9142548373215345,1.0,0.4016577001451184,0.3328609680406003,1.0210962912109314,2.068956458020169,0.467619966819742,0.0553919320377062,0.6438811790769999,0.6077905322797754,1.478947414187942,0.0378639803025657,0.3755318075151117,0.5238435303885789,2.276935381376315,0.131629592886428,1.917150834455764,1.0,0.4889942772241072,0.3968876307911268,1.5330557669310183,0.8181621718103987,0.7134237724734039,0.679992691054786,0.2157395811440586,1.496973863641961,0.7255899160943429,0.612706374178513,0.2234392845734956,0.6591115141799521,0.0758522651470079,0.2635672960256763,0.2634688735592265,0.8425288986169713,0.8158649197558868,0.4065648616182661,1.317329555838296,0.6160149434324464,0.8537849690670575,0.6632489299140885,1.2207269638708826,0.4459884729965827,0.5652811434400555,2.309900196979288,0.596604441468829,0.1873783354159315,0.7185711805650834,1.7474322988827926,0.5681549144142893,0.7002603172219676,1.3704718931580642,0.3564002469248719,0.9760551784016738,0.8183272036820797,0.5543872706232971,0.2668119883776962,0.676911370847613,0.3016108810768671,0.6229440724245061,2.0,0.5013509370023378,0.625928790726152,0.472557218020686,0.3371659312077462,0.5091436063187409,0.5433565284914873,0.242143955151544,66,66,GE-OM3-9,Engine,Gasoline,GE-OM3,,28
19,0.1368342993538389,0.028708181540168,0.5070377272551603,0.4958446449546003,0.4485243741857357,0.6995673195608068,0.8315904667468604,0.4272307062611328,0.5712680493375687,0.4157085700311722,0.6990747170643679,0.0,0.7123281970937428,0.1571698457698944,0.7424160974909064,1.134158620770144,0.8892924441799517,0.4169674612579199,0.2746943989769775,0.9003913995017737,0.0539343927716358,0.7676350243843422,0.5409645420446288,1.0819650855508849,1.6286530355386035,0.726397688223313,2.1263136491857897,0.6480185810682421,0.0744556779894279,0.4821528521991383,3.0,0.6222903228712003,0.159104511371727,0.258952676181799,0.5805535245461803,0.2714557876841162,1.0,1.385847613737531,1.0631988703249644,0.3866694676006787,0.3955347176763656,0.8601417857517661,1.0,1.0977031209533388,0.1937937664519308,0.9845569626080086,0.6304327279844711,2.040241602358895,0.2803139492327979,1.0,1.5760984093902368,0.4612661534615513,1.0,1.2449927529703255,0.2675818009625832,0.8063946955270032,0.0,0.7699835617563573,1.7179003809305695,0.5619424254454544,0.1588151848600557,0.7765181149410388,0.868104785279685,1.0,1.0,0.6555356141534309,0.6468421164110233,0.5622168474574954,0.8399860448904528,2.0,0.5225609996792783,0.3491006934060071,0.2931784819424819,1.5212927224494348,0.468547553562289,0.6594346183905172,2.8904510028206185,0.2735693750908824,0.0,0.0,1.1818265686964948,0.6200632021174742,0.4738849607533564,1.4814887569952937,0.828158653273504,0.7042401946279903,0.5806726416119181,0.3100538466652165,0.4392511397793553,0.0,0.1543208803246258,0.3981114492108776,1.717191896961216,0.153686745852965,0.9257970428471548,0.3426642976341607,0.2736830389264927,0.2781598112424096,0.4932474164225753,0.9343220221710432,62,62,GE-OM3-7,Engine,Gasoline,GE-OM3,,26
42,0.6799851920350616,0.4541703024707476,0.5259309144482964,0.2558378735334736,0.5983048693770975,0.4098338169160013,0.5715047106219261,0.3974173615411763,0.4936796963594757,0.5710139201206071,0.0521083203252658,0.4393336208631325,0.5428032574816267,0.6371412888539735,0.3914520533165854,1.491483652986616,0.4102430337277931,0.027335512682976,0.2466903699224171,0.4235183427058775,0.2291658697009154,0.3241501965418853,0.8779195110564691,1.408459361475248,1.7222044155315448,0.1662610969627539,2.538006388147784,0.2257866581430039,0.3046505410644694,0.4537905749511341,2.443676553123187,0.36984207393316,0.7921926270802016,0.9245212382810444,0.06582879102862,0.5497339749992618,0.3012492540176417,0.3756808996947829,1.412560844387889,0.3784846042460291,0.4173907798091292,0.0690350981018955,0.4600755637415678,1.705693175792097,0.3780403802124888,0.4095581504214511,0.8878062411188644,1.3899256254767678,0.3364203655067229,1.4785010807534902,0.6003005260240073,0.7026225667348306,0.840246090630116,1.6545186096791369,0.422022455281746,0.2127392757180139,0.6309386939846897,0.312416223815906,1.197017388117097,0.6750493024505795,0.6361700045806414,0.5456792162534259,0.5538970811630368,0.5946680431307007,0.2619474700606776,0.4194591249387801,0.5223801858234598,0.624837879929698,0.7223512832675593,0.3457509696740268,0.0978722918977919,0.8314923702266647,0.1917141412865121,0.6247324520433458,0.2685851396217118,0.4825322093731752,1.549472204715432,0.5022223853647425,0.3298516962307041,0.9346954615243698,0.5038289774437436,0.97980919967398,0.0844955964052899,1.8848838382546425,0.7137820409821335,0.5405678377785001,0.4591768571162832,0.3780612138402842,0.0883303473349455,0.527606266841871,0.6079318413200757,0.8960506871693983,0.3575646255660593,0.424441540949144,0.4150801131806667,0.6553544909853685,0.6929493310402218,0.7424682076531415,0.3074178823195566,0.4435155958206266,55,55,GE-OM1-4,Engine,Gasoline,GE-OM1,,14
0,1.0,0.0,0.3622607758570737,0.8894278627638041,0.9831267143640312,0.1364315644114129,0.5599548185164215,0.0,0.7180742956629494,0.2557973161737871,1.0,2.0,0.4424007101173527,0.5098100065246466,0.4033689829226428,1.519291968919137,0.6097561834039837,0.7780347233576778,0.0,0.5361738634977222,0.0,0.5171117883739499,0.7421709581971432,1.1533114156793445,2.0,0.8346948126616028,2.5009965731260824,0.0747445912110582,0.3106147508403186,0.988398574529736,2.763729017299976,0.8071434610871598,0.8838901741377838,0.5950000655220314,1.654579167713135,0.774308475279961,0.1223161791536341,1.5759458986486976,2.0,0.5317585697089523,0.7234925362887809,0.3896261911474302,0.647480489621128,1.4610075175092794,0.1054621458978829,0.877026282839448,1.0,2.2170229412526097,0.6262594235810948,1.2923603231037413,2.0,0.1285545060214108,1.0,2.0,0.7485630190600758,0.4583769822826727,0.0,0.6098703058739591,1.5874835070098978,0.4963662521163415,0.5990263679495893,1.0,0.6721971451300747,0.4598779442702229,0.0,0.3338104406241022,0.4218412386168935,1.3686012133744887,0.7578988047882164,1.9339921695763325,1.0,0.9830022243477337,1.0,1.206651125335477,0.8983598314058104,1.0,2.0,0.7041945881943428,0.770677293278502,0.7225738457364742,1.548140901682442,0.0,0.7457534134252456,1.804489625397517,0.3302594339238869,0.2326029440809366,0.5607009706600687,0.0,0.469654271747514,0.0896481906141754,0.2082632690353143,0.0,2.0,0.6836379003668742,0.4871425047161468,0.7297056845575187,0.0,0.0,0.5734096945461515,0.0,71,71,GE-OM3-11,Engine,Gasoline,GE-OM3,,20
1,1.0,0.5581806645821221,0.7461496912903685,0.8147908832867646,0.5807811891343811,0.3864568810992073,0.1450002014555634,0.7835442134245897,0.7013731268683806,0.1818060409596142,1.0,0.3947832609673533,0.4512580307499453,0.7393434784006424,0.2638450590887368,1.2780286374630587,0.6214536779294931,0.5534586181813491,0.2085245128869669,1.0,1.0,0.5514175582713438,0.7736550106913783,2.0,1.283831868357879,0.3993992373007316,2.6084686192300417,0.6214822055516402,0.524907203136566,0.5583386608849072,2.21616585452456,0.7363594468022678,0.5695655356802745,0.2659423194701315,0.5307450930672325,0.6182184872806585,0.2962947394328113,1.5216841107348569,1.2752451544529466,0.5891096787917496,0.1687565362828116,0.7117687655265605,0.0,1.505302575441296,0.5082760890325334,0.8043504756278855,0.553792727683496,3.0,0.0802316451049234,1.69894277833328,2.0,0.647204664054211,0.6873982333424082,1.0,0.1617302318908489,0.2661591986430833,0.6735511970081358,0.8175558382645937,1.3237498280843027,0.6384422189147669,0.7531611863203881,0.7872556280331994,0.6478497858032202,0.4031793538057588,0.5890051750593439,0.4734550034391154,0.3432504801931386,0.0129485709076682,0.890172814821682,1.3735978088721568,0.39804074079745,0.9489984363948468,0.4862101106842038,1.5032387791823365,0.3828328295381778,0.3305892540984024,2.345698003696584,0.4064137425116923,0.4787957739207825,0.4202993749463191,1.495971600246344,0.3126163867513573,0.0,1.2912301074707266,0.7178083693736264,0.2500359664190286,0.4586370989670226,0.6950546411446804,0.707399300394346,0.3354578094930861,0.4140670469003122,0.4930627419105005,1.282015086911877,0.0881003639470794,0.7818068208501753,0.5184914532028907,0.8721304496138119,0.0,0.4018838827768101,0.706119804372976,61,61,GE-OM3-7,Engine,Gasoline,GE-OM3,,26
4,0.2222683387282079,0.1051397578588365,0.3457580644914523,0.430550908032915,0.5810402298304557,0.3307568683453024,0.8225459502165764,0.2552136968854663,0.6437944911690108,0.2164984933552466,0.4491809445509829,1.545117956613006,0.5057436427618665,0.0,0.0,1.848135678620432,0.9266025137578844,0.4745285691932698,0.0379649718477012,0.0,0.5215324110245132,1.0,0.031523518393523,1.7281399762769267,1.0646768768324748,0.9668093287766092,3.0,1.0,0.0,0.6310766422657152,3.0,1.0,0.0,0.9110697837327548,1.0,0.2355111262848384,0.5826538129832315,1.562230009972124,2.600499921265312,0.8882241506219172,0.3513146634846207,0.4606270814440724,0.7396340485735848,1.8545480691198248,0.8718480410314301,0.4869875419692887,0.0,2.217031378218372,0.0,1.0,1.242067780557481,0.0,0.0,1.5331975959201267,1.0,0.0,1.0,0.6829203699805452,1.4830720342195236,1.0,0.2395774074183486,0.8227396611410811,0.0,0.6469213441483934,0.3136974226775836,0.5955333567761623,0.7089423411425105,1.8791431823458515,0.2177530088819944,2.0,0.0,0.5218258260281067,0.0,1.333591679115793,1.0,0.0,2.676892037967749,0.7044765982665983,0.3954748417859218,0.7464800994994617,2.0,1.0,1.0,1.1979213050676505,0.0,0.9583488930541536,0.0,0.6353631441218085,0.0,0.1613058948227529,1.0,0.6358797479706009,1.0,0.1901354219087692,1.0,0.4197419207483405,0.5709420403461922,0.1064807975288032,0.9581203259918224,0.929352103993472,71,71,GE-OM3-11,Engine,Gasoline,GE-OM3,,20
30,0.7164589605056294,0.6316498371945,0.2985656525402632,0.6161355579388349,0.2621881657539648,0.4956666852791868,0.95990512302759,0.1586111747000692,0.5683100450107196,0.4997655679840808,0.1277225356676542,0.584597914592026,0.296949203450898,0.3683668945471954,0.6167863223174237,1.7287067565269396,0.4987350968151138,0.4197864973717654,0.5540639933597125,0.607518240434294,0.2750600118465534,0.7997721694632919,0.3934843601477372,1.6809422228026225,1.6552548851791038,0.5622892074984367,0.6564416374822227,0.4639805209640998,0.5938564370002533,0.5014429128502853,0.6849647498619146,0.2969537226768682,0.2651198907418593,0.7174875143170653,0.6913782037232282,0.6124188391992291,0.2376176301356144,0.4410431145881121,1.1641459200601472,0.368436396287588,0.4046204225358873,0.6927716020641795,0.8733887490711195,0.4029945803145783,0.6972087319208179,0.054752264692053,0.0,1.4452884111795774,0.0886556762129149,1.2981457773239289,0.3107644120995432,0.879311839701303,0.1474311810709265,1.8774536350017577,0.1951412538178163,0.5494896414736823,0.6742048081858623,0.4274989438325516,0.2821887359081894,0.5630859401478377,0.5425709044873958,0.343664413298203,0.2554141483522167,0.4896083414357351,0.0167177245535343,0.8603083075043,0.393537652412352,0.7655664358719246,0.1643091958741464,0.2428544698495555,0.4717643359609075,0.8139614771364925,0.1462635090535719,0.1747241101475509,0.7227276079402399,0.3719482956437686,1.5497938072776516,0.2034590042974112,0.6169477720746839,0.1382299884385431,0.2044342979855623,0.8165164618589271,0.3269675705421184,1.618748027867409,0.319663277767255,0.1572921962852581,0.3693363221170537,0.4340612499900815,0.6748869277587364,0.372313392447353,0.2919812617034195,0.7623687723752232,0.5686765387144198,0.2689954517415744,0.5794537827779024,0.299327387214861,0.3879812545025263,0.6453504630817919,0.4548814514631012,0.489305511135172,41,41,DE-OM2-5,Engine,Diesel,DE-OM2,,8
21,0.5490107581717437,0.4009162153559591,0.5919918793090811,0.5161869956864426,0.8268827869491072,0.536226509191429,0.5870923174610733,0.9894042558333388,0.341176628533217,0.4424375495940991,0.1481207311042429,0.7155415594271112,0.4364029025714044,0.8301932102210923,0.463437714037387,1.4704463546490736,0.4293733847014594,0.0864868499775618,0.5178760866227939,0.5806378325477103,0.5975532638027147,0.3768101112775596,0.2428655617524979,1.7135007381254228,1.696759331865442,0.2648521737760922,2.7118427191983745,0.7201327200389082,0.3849770333997975,0.7303370234921488,2.412204165492502,0.4404051506672937,0.5280411259017586,0.4888956360947686,0.662268703984515,0.3785448186372442,0.3327929762035069,0.7447525558420913,1.5956673684829337,1.0,0.5978063561627218,0.0695688134015943,0.379689705525255,1.9390323707385893,0.3942366013162806,0.5067078741580174,0.4356714974814338,2.632068920051954,0.4698877507647199,1.6696877389465703,1.0,0.4426257235027199,0.994107189655335,1.1289235138306302,0.7022739512676524,0.7035578123167691,0.0469059235606604,0.6565897455539229,1.2288926310632349,0.4448123273876241,0.3381934954577645,0.5074002723967257,0.46763260690727,0.4924114616929921,0.4337268385859696,0.6642608092446689,0.2992468868863639,0.3741243226260232,1.0,1.7731974843915577,0.479372920817711,0.1630357685278141,0.0699060404782438,1.4586779820797129,0.2120221147908211,0.6271790105703267,2.204419162076978,0.4234147573864795,0.3184659779198674,0.3720842947023166,1.0579368219479646,0.8868415521887258,0.5451913275639295,2.0,0.5798849186788974,0.8614418487746143,0.587499831590674,0.5351322937922709,0.5038525206790552,0.4256125943986131,0.5242691576339527,0.1465675906448657,1.656668731581886,0.5128911405604456,0.4220046131188241,0.7134383832038894,0.5148896808026014,0.090753723150764,0.5570457895717814,0.5472156540985057,55,55,GE-OM3-6,Engine,Gasoline,GE-OM3,,25
13,0.8814917469714049,0.3669403916431052,0.6477959173292853,0.3997724958228646,0.3679799185783346,0.389824929611711,0.7020005827342058,0.9563457576138704,0.4865924524051378,0.5218793401165284,0.5112328647399426,0.463264038047022,0.833537735328099,0.8355251213531951,0.303581388634339,1.4924288979874814,0.3057203670441627,0.664148711760114,0.0,0.4208241470314717,0.4611976855410316,0.5826517186023704,0.6686966000470819,1.0898467855482703,1.5633167795665175,0.4110536472308453,2.4524287794326973,0.4007650193349916,0.4892860168213663,0.8031306163615434,2.450849712238993,0.5736113180736724,0.3616406500361553,0.4860026241838713,0.372575713659018,0.7177796982373977,0.4839964063934039,0.3706018847911724,1.5610412897071422,0.7459451346692063,0.3408102268255223,0.3376056341597763,0.7595571960206734,1.3751720264526972,0.55142030596543,0.5055074825871272,0.364098212404034,2.556647381436761,0.1866088434678668,1.6745783604903597,0.446146086529467,0.5352248168221894,0.2878043486952211,1.4455502831926237,0.3192052156599957,0.5200293736387104,0.4026644019297305,0.3564844830558202,1.9698830674299368,1.0,0.6380140933576989,0.2058127673758404,0.6439665195476622,0.6299634501606892,0.4827139254774856,0.5283550228511821,0.3628206384656232,0.4342720571355622,0.5447126533381506,1.7252582829511374,0.4079208133617067,0.5388336590811027,0.722899038426993,1.5734859719746015,0.5966382842209599,0.580733652142081,1.5635655569849225,0.5867722999705961,0.3120688398229493,0.6809342554864348,1.3927728387295883,0.5101230307233088,0.5477948808091571,1.4678124962117605,0.4718842066133192,0.5451702077948768,0.3282018196378862,0.3734918937381046,0.4932665377432341,0.8460557173181901,0.5392564329087903,0.2004648467228926,1.1408829530098654,0.3442883543768923,0.3287062528135757,0.5681181004699885,0.4235434974467223,0.8023504579774061,0.4001350537257723,0.3933786874985696,32,32,GE-OM3-4,Engine,Gasoline,GE-OM3,,23
34,1.0,0.6191308283471026,0.3205197746834031,1.0,0.4131398886677368,0.1410998214298686,0.3319221105503017,0.1779569113715475,0.8576453913032598,0.8670114560035638,0.4278288265826924,0.5529391475230071,0.7259218916051918,0.9011425740056928,0.2695883455027981,0.6874727367996314,0.6149346609268518,0.7190168533984602,0.3512084519305942,0.6023381321795793,0.458572640989033,0.5634430823856459,0.8191558217329029,0.5630348877390808,0.0435430733333651,0.8270892693965715,0.9387354022513064,0.2910126291347633,0.0,0.5287463741227426,0.0673393712207892,0.5241318142642157,0.4893201350194308,0.7180140975261767,0.0809066958924013,0.572582483971703,0.4076844112684009,0.6093105324557109,0.8064346921517651,0.4345086546258325,0.0999958831675385,0.4596737259219417,0.5957660065161153,0.1033238796946472,0.3693240145251977,0.5638276686871023,0.8036381528968054,1.8511486086519668,0.9608855881149856,0.0,0.5685000038005784,0.7530369414268553,0.9918329601637595,0.1930037587454343,0.3102556534767457,0.5460446189634409,0.915802523088796,0.4610655722753424,0.4678276058349065,0.1488894907293853,0.0181861399913966,0.0,0.2196078468529394,0.6361953141090024,0.6861390576303207,0.8538412163788779,0.7747793554993065,0.6243578917291333,0.5605155107594949,0.2877923187574161,0.409092061887212,0.1408226993529291,0.5218942020191281,0.0324405358052649,0.261265130494629,0.685625998091354,0.614014736952948,0.3465053832453832,0.4780961545241443,0.5184516273550007,0.5781264285909522,0.1427683777385211,0.6039156247568673,1.1175336447301871,0.0,0.8797461518838315,0.535859713349556,0.8828613116527794,0.5752460380140522,0.1321040183058225,0.428322446793463,0.3341803198386108,0.7657874842758688,0.4314208587956191,0.5410010729912401,0.7177507252388715,0.3470581420616613,0.5611977647399966,0.7909802532545976,0.6397338354036204,6,6,DE-OM1-3,Engine,Diesel,DE-OM1,,1
